-1.649973	-3.060055	2.918672	4.684434	3.545904	3.415447	-1.608740	1.729898	-1.622184	-6.333003	-9.054419	-3.625968	0.822120	3.967388	5.166829	2.324722	0.953025	
-2.386337	-5.041805	-6.249436	-3.959922	-6.125628	-1.297587	2.302784	0.114073	-6.225338	-3.644082	0.367916	2.603533	3.593654	4.426654	4.848819	3.605273	3.138046	
-1.025714	-7.377434	-8.328633	-9.720708	-8.113142	-4.970156	-0.383988	-0.158239	-3.723109	-4.050400	-2.655495	-5.207931	-7.952017	-6.712118	-4.860383	-0.955820	-0.537284	
7.820174	8.380560	4.404280	3.810766	6.069310	5.652795	1.992302	5.244760	8.489497	8.838303	4.314572	-0.412251	-0.210790	-0.298222	0.891069	0.840147	1.047073	
0.004948	-2.143704	-2.278754	-3.399158	-2.747560	-1.775471	0.843448	-0.212268	-1.400770	-1.147200	-1.055392	1.368895	0.125657	0.183970	-0.479626	1.030846	2.353397	
0.230370	0.940298	1.602670	4.193642	2.387093	2.851016	1.604662	1.258909	0.311851	0.047491	2.527915	3.894871	2.619929	1.617749	0.400904	1.080405	2.227274	
-0.543594	-2.024334	-0.999858	-3.176516	-2.814338	-2.321864	0.779551	-1.949774	-2.726616	-1.680426	-1.751742	-2.131769	-1.872340	-1.716336	-1.118275	0.161331	1.130179	
1.272940	1.408136	-0.759279	-0.870746	0.275911	0.596227	1.170434	0.682746	1.107848	1.282991	1.053584	-0.404594	2.241157	2.097186	1.918881	1.034637	1.248219	
-0.119036	-0.689033	1.313956	1.158906	2.541045	1.895704	0.728747	1.033680	-0.522368	-2.973417	-5.122910	-2.262552	-0.408492	0.425139	-0.923849	0.622818	0.734487	
1.158680	-0.489543	-0.433839	1.446098	0.865955	1.862737	1.170784	1.250971	-0.340448	-0.383862	0.550157	0.057409	-0.677168	0.059819	0.385657	0.676352	0.874796	
-1.169271	-2.109292	-1.552452	-0.195470	-1.699794	-1.243540	0.300294	-0.810002	-1.523834	-0.530821	0.607952	-0.375166	-0.524133	-0.156208	0.312516	-0.891576	-0.429202	
0.267821	0.442175	-1.152983	0.302459	-0.679074	0.054493	1.047183	1.060918	0.515234	-0.015864	-1.110184	-1.147983	-0.914827	-1.241497	-0.380040	0.161080	0.347048	
1.092464	0.440485	-0.921162	-1.450109	-0.290707	-0.853008	1.250573	0.595011	0.464325	1.335317	0.516433	1.149330	0.019866	-0.682380	-0.622872	-1.444973	-0.676970	
-1.572998	-1.608547	-0.800484	-2.000520	-0.432276	0.752456	1.336148	0.495514	-1.551306	-1.830713	-0.795516	-0.674218	-0.749658	0.146599	0.599137	0.725237	1.663244	
0.738312	1.170833	1.683245	0.285874	1.132526	1.957768	-0.281574	1.535860	1.450893	0.784676	-0.419036	0.368303	1.510779	1.026063	-0.172495	-0.974102	-0.068623	
-0.728929	-1.479850	-0.544731	-0.913132	-2.626878	-0.836314	0.129646	-0.702257	-1.597187	-0.234275	0.440128	0.354947	-0.323209	-1.607631	-1.030070	0.348880	0.860484	
-0.211820	-0.142452	0.700360	0.532977	-0.925359	-0.035256	-0.072842	2.030582	0.237663	0.537802	0.703905	-0.098717	-0.826311	-1.010597	-0.464689	-0.038750	-0.077292	
-0.039015	-0.164594	-0.802773	-1.043874	-1.825690	-0.620305	0.978862	0.468374	0.418016	0.791411	0.265995	-0.490807	-0.694941	-0.639790	-0.691940	-0.217825	-0.446996	
-0.810494	-1.255699	-1.411973	-1.130940	-0.694134	-0.175178	0.792215	0.420411	-0.871324	-0.654513	0.219507	-0.309218	-2.109249	-2.532300	-1.310969	-0.298738	-0.655264	
0.637332	0.274798	0.006393	0.606135	0.390270	1.343781	-0.284182	0.891647	-0.157387	-0.291355	-0.718278	-0.430642	-0.218501	-0.028606	0.758106	1.093862	-0.629254	
