-1.543199	-2.778970	2.217417	5.046230	3.476149	3.638813	-1.878960	2.040574	-1.229735	-5.518175	-8.106717	-3.971321	0.744776	3.843351	5.160769	2.763848	0.995184	
-1.972613	-5.405566	-5.981709	-4.232970	-6.107317	-1.768039	2.360300	0.453747	-6.419863	-4.410219	-0.745644	2.573969	3.531169	4.390188	4.802211	3.386538	3.126310	
-0.794962	-6.773705	-8.905374	-9.111171	-8.248025	-5.028241	-0.492517	0.211940	-3.344425	-3.570019	-1.751539	-5.029222	-7.929204	-6.756695	-4.971199	-0.779267	-0.508165	
7.829164	8.014104	5.378962	3.051023	6.155446	5.682274	2.181398	4.405239	8.191285	8.405466	3.715725	-0.300708	-0.245027	-0.341748	0.848614	0.613954	1.029433	
0.056615	-1.750892	-2.914176	-2.938580	-2.814151	-1.818418	0.797869	0.019190	-1.166942	-0.646150	-0.282382	1.325200	0.216045	0.162898	-0.438940	1.097391	2.353223	
0.332368	0.520784	1.972333	3.715848	2.527862	2.761374	1.727676	0.991512	0.172156	-0.384155	1.581459	3.931484	2.678528	1.635988	0.448978	0.809773	2.242626	
-0.476221	-1.724768	-1.279432	-2.555524	-2.882242	-2.301145	0.778775	-1.589753	-2.582057	-1.303035	-0.977266	-2.148045	-1.848662	-1.670556	-1.146803	0.263202	1.140649	
1.307558	1.126414	-0.452347	-1.189575	0.313224	0.485521	1.318399	0.485843	0.944543	0.902225	0.457985	-0.446029	2.162400	2.127846	1.968245	0.857012	1.235448	
-0.161493	-0.454124	1.058511	1.189332	2.574611	2.098523	0.669376	1.168459	-0.284823	-2.532957	-4.518682	-2.435435	-0.460103	0.444524	-0.891490	0.765216	0.726232	
1.317775	-0.723276	-0.309608	1.110186	0.984149	1.697843	1.204179	1.188373	-0.423974	-0.674820	-0.010343	0.161642	-0.703904	0.034880	0.369140	0.472567	0.900218	
-1.272566	-1.803458	-1.845704	0.179100	-1.578659	-1.304882	0.199256	-0.467337	-1.423990	-0.404652	1.068750	-0.333340	-0.500466	-0.176599	0.359330	-0.648831	-0.467842	
0.333630	0.193126	-0.886826	0.068662	-0.617381	0.016989	1.041595	0.981228	0.421399	-0.177371	-1.476087	-1.178014	-0.905440	-1.295375	-0.386258	-0.055225	0.359511	
1.061348	0.669739	-0.924275	-1.297021	-0.380258	-0.752609	1.135722	0.760252	0.515875	1.460564	0.855358	1.125045	0.113715	-0.680646	-0.611081	-1.252377	-0.686315	
-1.519758	-1.856269	-0.781948	-2.166442	-0.545216	0.726215	1.350512	0.472805	-1.533586	-1.957141	-1.134300	-0.652770	-0.780552	0.092094	0.582113	0.479439	1.645080	
0.738115	1.291827	1.725108	0.390660	1.077424	2.048709	-0.381597	1.513946	1.463230	0.935232	-0.114751	0.293773	1.506855	1.089046	-0.129759	-0.829886	-0.053800	
-0.641499	-1.641738	-0.610141	-0.883249	-2.695029	-1.016121	0.134013	-0.619602	-1.678512	-0.364504	0.206924	0.376028	-0.325010	-1.592151	-1.146744	0.140410	0.882647	
-0.256766	0.011695	0.649521	0.688309	-1.002921	0.043926	-0.216616	2.017273	0.324821	0.631725	0.890687	-0.038971	-0.805091	-1.032919	-0.515125	0.157662	-0.101000	
-0.007470	-0.287850	-0.742602	-1.044923	-1.852434	-0.652260	0.912454	0.543445	0.335944	0.808729	0.133940	-0.478981	-0.710842	-0.634657	-0.718115	-0.367035	-0.405032	
-0.797802	-1.136535	-1.416240	-1.104479	-0.683590	-0.224847	0.707765	0.485307	-0.835382	-0.625372	0.312471	-0.255462	-2.014897	-2.592965	-1.393438	-0.111637	-0.684069	
0.669069	0.176569	0.050049	0.499816	0.414373	1.248993	-0.262694	0.832684	-0.145952	-0.314142	-0.837586	-0.447601	-0.233806	-0.060458	0.697971	1.028058	-0.614346	
-0.430708	-0.982807	-1.115578	-0.624888	-0.764807	-0.375257	0.205004	-0.174795	-1.002343	-0.961834	-1.055502	-0.866099	-0.672045	-0.828714	-1.192694	0.031296	-1.301496	
0.015744	0.263946	0.575068	0.682822	0.348563	0.263749	1.042727	1.436894	0.742920	-0.333788	-0.078287	-0.172423	0.538488	1.126276	0.706223	1.253118	-0.243727	
-0.449145	-0.063955	0.250660	-0.037461	0.640032	-0.398434	-0.100725	-0.491219	0.248746	-0.672986	-1.093352	-0.529326	0.195612	0.693017	0.687874	0.932056	-0.494026	
1.021028	0.643266	0.152490	-0.513472	0.213466	-0.442560	-0.056802	0.014216	0.261794	-0.227036	-0.314606	0.019892	1.303867	1.311888	1.077919	-0.001145	-0.391961	
-0.186266	0.449238	0.241725	0.646467	1.663203	1.112013	0.937444	0.683852	0.431093	-0.705714	-0.275607	-0.115547	0.120630	0.485811	0.451996	-0.010274	-0.359031	
0.773352	1.027104	0.128223	0.528812	2.057156	1.378301	0.085294	0.216301	0.880576	0.065356	-0.085857	0.388525	0.768230	1.369140	1.402256	-0.187849	0.122796	
0.481177	0.474004	0.134967	1.513235	2.174572	0.927589	-0.383336	0.073964	0.655339	0.508130	0.357488	0.246574	0.372390	0.861222	0.729871	-0.697824	-0.248973	
0.407370	1.310616	0.942983	1.685442	2.080450	0.348011	-0.647070	-0.027515	1.288905	0.688116	1.034738	0.874869	0.897651	1.110002	1.079833	-0.094993	0.778855	
0.830932	1.120313	1.429629	1.098183	0.800054	-0.517364	-0.207093	0.361682	1.132051	0.947674	1.190894	1.222406	1.152391	1.234979	0.820498	-0.544856	0.085902	
-0.126547	0.797176	1.637899	1.045370	-0.020177	-0.191097	0.476868	0.490873	0.723988	0.918638	1.248551	1.564267	1.210772	1.298686	0.036716	-0.572631	0.256486	
-0.112655	0.860625	1.250331	0.550769	-1.076942	-0.686112	0.138502	0.175630	0.482561	1.557192	1.275996	0.357658	0.414394	0.216421	-0.849806	-0.036502	0.298655	
-0.327205	-0.033634	0.121628	0.000174	-0.753956	-0.541567	0.897589	-0.175741	-0.123099	1.387536	0.940101	0.204850	0.153251	-0.623365	-0.633410	-0.174796	0.079091	
-0.221090	0.076217	0.135975	-0.574812	-1.126127	-0.096206	0.044297	0.032018	0.228380	1.184641	0.968527	1.032124	-0.264745	-1.333865	-0.975158	0.044489	0.221430	
-0.372805	-0.414302	-0.221856	-1.188064	-1.529704	-0.422587	-0.062524	-0.098724	0.027894	0.278766	0.333019	0.221707	-1.383257	-1.698013	-1.217397	0.154591	0.697577	
-0.421890	-0.512838	0.008722	-0.876284	-1.266834	0.553853	-0.166568	0.181642	-0.279687	-0.128724	-0.301122	-0.731224	-0.874979	-1.045256	-0.405672	-0.014482	0.438861	
-0.529681	-0.617136	-0.965923	-0.614150	-0.119239	0.268155	-0.001253	0.031232	-0.611326	-1.490650	-1.524255	-0.545023	-0.101144	-0.236428	-0.203838	-0.015607	0.257771	
-0.083018	-0.847224	-1.206328	0.212473	0.737263	0.356559	0.271263	-0.148909	-0.615078	-1.752569	-1.693971	-1.126018	-0.108509	0.374793	0.788671	-0.022953	0.352352	
-0.354989	-0.698414	-0.957229	0.416348	0.693564	0.044602	-0.134409	-0.015181	-1.007275	-1.097582	-1.467215	-2.007988	-0.928644	0.016594	0.347607	-0.226914	-0.041971	
